gene_name	norm_DE
GOLGA3	2.2310782778143918e-4
KRT17	2.230187618244477e-4
LGALS4	2.2296646063252245e-4
ANKRD20A1	2.2296646063252245e-4
MTHFD1L	2.2276282187342093e-4
PPIF	2.227494092328712e-4
FAM163B	2.227494092328712e-4
CDH2	2.2268705510770912e-4
SPHK1	2.2268705510770912e-4
RNF215	2.225963162834789e-4
GPR85	2.225963162834789e-4
PRKCQ	2.220134056097482e-4
SEMA4D	2.220134056097482e-4
C22orf23	2.216749921892624e-4
MAML2	2.2166863404422793e-4
SLC2A3	2.215295345098849e-4
GPNMB	2.2132251672723715e-4
SSTR2	2.2131130922171526e-4
C12orf57	2.2127967779840319e-4
PTPRD	2.2123184506089014e-4
TSTD2	2.2102775972704055e-4
C21orf91	2.2078487783977672e-4
KCNJ8	2.2028606654908762e-4
PRR14	2.2028606654908762e-4
SLC19A2	2.2021903505875143e-4
NRL	2.2021903505875143e-4
NPPC	2.2021903505875143e-4
CARHSP1	2.1989169152944907e-4
PRKX	2.1967807636334632e-4
CLEC2D	2.192988976698334e-4
SLC25A33	2.190658266139155e-4
LIMS2	2.190566719899952e-4
POGLUT2	2.190566719899952e-4
PM20D1	2.190566719899952e-4
IL6ST	2.1884627821614725e-4
ANKRD16	2.1858399291320156e-4
PHF20	2.1854812856568376e-4
FOLH1	2.1817513214562024e-4
CRACR2A	2.1817513214562024e-4
TMEM221	2.1804588560715748e-4
SMAD6	2.177658706951124e-4
SHTN1	2.177658706951124e-4
FRMD4B	2.1747721276378363e-4
FAM167A	2.1735465774468877e-4
OR10G7	2.1735465774468877e-4
ZNF497	2.1723694885651416e-4
TPCN1	2.171032966509714e-4
TESK1	2.1703741702123309e-4
PEX5L	2.1701530003264484e-4
ADAM33	2.1701530003264484e-4
CCL23	2.170123510459209e-4
CD276	2.1676490076909596e-4
ELOVL5	2.165384324655485e-4
FAM166A	2.1635280489515894e-4
HSD17B7	2.15869870170022e-4
GATA3	2.1578456865395883e-4
TACC2	2.1578456865395883e-4
SIGLEC12	2.1578456865395883e-4
ACSM3	2.1571622408843733e-4
UBASH3A	2.1571622408843733e-4
HRNR	2.1570342515072618e-4
IRS2	2.1527811630171555e-4
MYLIP	2.1507824551790156e-4
KCNS3	2.1505079605028905e-4
PRDX2	2.148902604163112e-4
FLG	2.146417489952479e-4
ESAM	2.1445691369931333e-4
TUBA8	2.1429164822226135e-4
ARMC8	2.139921708280801e-4
SSBP3	2.139921708280801e-4
TTC13	2.1382578365485347e-4
FUT10	2.137322048611728e-4
SH3TC1	2.1364201434829954e-4
GABRR2	2.1351996096110834e-4
MYLK3	2.1287859567954595e-4
IBA57	2.1281347906771127e-4
RB1	2.1262696833742424e-4
EPGN	2.1262696833742424e-4
AC068896.1	2.1262696833742424e-4
CTSA	2.1214662799755874e-4
MFAP2	2.1214662799755874e-4
SHB	2.1201518381510595e-4
CTSV	2.1148717449672496e-4
CTSK	2.1148717449672496e-4
CCR9	2.1114257680753781e-4
H2BC14	2.1100719942154686e-4
CDKN1A	2.106425513673762e-4
TMEM52	2.1056643783019897e-4
RAPH1	2.100160525620607e-4
WWC1	2.09928646918149e-4
COLGALT1	2.09928646918149e-4
IFI27	2.0988514145587546e-4
SPP1	2.0959148487137693e-4
NRN1	2.0934345029589355e-4
NR3C2	2.0934345029589355e-4
GAS2L1	2.0934345029589355e-4
AGTPBP1	2.0915016933256415e-4
ARL5C	2.0915016933256415e-4
PLXNA3	2.091442134071475e-4
CPNE2	2.0899107284540205e-4
MFAP5	2.087158591333061e-4
SKI	2.085787247048344e-4
XKR4	2.084952722405472e-4
OOSP3	2.084952722405472e-4
GNG2	2.084952300260121e-4
CCN4	2.0839186095087536e-4
H3C15	2.0820064324399105e-4
MATN1	2.0811325233905574e-4
AK1	2.0805179904018588e-4
FUT3	2.075915858192161e-4
KITLG	2.07239982768931e-4
CIB1	2.0722372788197193e-4
GADD45G	2.0692111685333183e-4
NFRKB	2.067188236439881e-4
ASAH1	2.0667587253069363e-4
NAV3	2.0648504819583967e-4
UBE2R2	2.064053407011167e-4
PDE6H	2.064053407011167e-4
CCDC89	2.06273748769547e-4
SCRT2	2.0625496630434343e-4
RNF115	2.0611954960312822e-4
MYO10	2.0608785605787173e-4
DEXI	2.0608785605787173e-4
A1BG	2.058123805504452e-4
ABHD2	2.0555348817912042e-4
GPR17	2.055448754935277e-4
OPLAH	2.054876085692646e-4
JMJD6	2.054662665565658e-4
PIK3R3	2.053770212559958e-4
SLIT2	2.0532963252012512e-4
CLNK	2.053268109907079e-4
STK39	2.0526193633594613e-4
PLPPR2	2.0523849974684338e-4
PARP14	2.0489921459601352e-4
ARHGAP44	2.0468785575200688e-4
NOS3	2.0442269446510844e-4
PFKL	2.044013296122699e-4
CD84	2.0428844127014145e-4
VIPR1	2.0428844127014145e-4
CLDN9	2.0425873511394953e-4
MCF2L2	2.0423500750302493e-4
CLEC20A	2.0416518204722145e-4
SERTAD2	2.0415109289615083e-4
KIFAP3	2.041054687667905e-4
ACOT8	2.036617148845565e-4
PCDHGB7	2.0361008354086995e-4
STXBP5	2.0359514585067086e-4
DOHH	2.035733277490457e-4
TTC26	2.0342141593883507e-4
ITGA11	2.0337890340838411e-4
SUCNR1	2.0329115726992031e-4
GNG11	2.0303975958411462e-4
DNLZ	2.022891285723513e-4
TMEM138	2.0225335102357737e-4
RAB11FIP3	2.0211644664355378e-4
THSD8	2.0211644664355378e-4
SPDYE4	2.0207880571938936e-4
NCR3LG1	2.0207880571938936e-4
RBPMS	2.014787542201502e-4
MGAT3	2.0139079424892894e-4
ST3GAL4	2.0129357347157078e-4
UBE2S	2.005092457620761e-4
HOXA13	2.0014542407522848e-4
ZNF318	2.000956034429621e-4
FAN1	2.0009113108913884e-4
AMIGO2	1.9985593213340156e-4
RND1	1.9978687141292888e-4
PLXDC1	1.9978648587406359e-4
RP1L1	1.9951701639937686e-4
H3C12	1.988734028195104e-4
RFX7	1.986268297211772e-4
GLI2	1.986058309152976e-4
CASP2	1.9860459017187013e-4
PIK3AP1	1.9860410890845534e-4
MGME1	1.9856181338756055e-4
MAST2	1.9837327695548123e-4
SIK3	1.9822700093650487e-4
TMEM107	1.980334317805953e-4
FBXO42	1.9801280293667495e-4
CSGALNACT2	1.9791616196683366e-4
COL23A1	1.9786560647378306e-4
ADORA3	1.9780306274317765e-4
PLEKHM3	1.9774228761678582e-4
ACP3	1.9764344466100437e-4
PIM3	1.9757235604158385e-4
AFAP1L2	1.9741881297931837e-4
SERAC1	1.9723367099309835e-4
IREB2	1.9723367099309835e-4
USP43	1.9716478132066496e-4
RASAL1	1.9714292222352569e-4
BIRC7	1.9683949191861368e-4
POMC	1.9683949191861368e-4
USP2	1.9653333363722612e-4
OCIAD2	1.9643218744067316e-4
STK38	1.9634781694086138e-4
H2AC17	1.9634781694086138e-4
CSGALNACT1	1.9631025734337466e-4
FBXO39	1.962766696361255e-4
SNX8	1.9614881341539626e-4
ZNF860	1.9614881341539626e-4
HNRNPLL	1.9580259398177888e-4
AIRE	1.9580259398177888e-4
PGPEP1	1.9564320914931553e-4
CNTN1	1.9562191437625732e-4
TUBGCP6	1.9562191437625732e-4
SLC49A4	1.9504572479454456e-4
NR4A3	1.9481145321151219e-4
WWC2	1.9481145321151219e-4
ZNF385A	1.947675775925063e-4
ITPR1	1.9471588324943657e-4
PAQR5	1.9469505702011936e-4
TMEM50A	1.9468258347835773e-4
MAP3K11	1.940609861408272e-4
GRIN1	1.9404245794167404e-4
SEMA3G	1.939962999443326e-4
SNX10	1.939962999443326e-4
KLHL33	1.939962999443326e-4
SMIM14	1.9388587929774335e-4
THYN1	1.9383477596945597e-4
KLHL13	1.9326107176740782e-4
GDPD5	1.93130816663438e-4
WNT9A	1.9302121127841702e-4
ALKBH6	1.9283801967168854e-4
VLDLR	1.9267197362957757e-4
AP4B1	1.926297346803356e-4
MACC1	1.925324517114025e-4
KIRREL1	1.925196803432001e-4
TMEM129	1.9247383105240015e-4
UTS2B	1.9244152447438204e-4
AL157935.2	1.9240244216048012e-4
DLL4	1.9220992162393766e-4
PCDHGB6	1.9220992162393766e-4
SGMS2	1.921845821882702e-4
BICC1	1.9170201126337714e-4
SNAP29	1.916818142819276e-4
RHOU	1.9167991432877902e-4
ADSS2	1.9147300019634197e-4
CD244	1.9147300019634197e-4
PROB1	1.9144770330688552e-4
NR6A1	1.9134832216660886e-4
MS4A1	1.9134832216660886e-4
ARL6IP4	1.911208022351611e-4
OR10G6	1.911208022351611e-4
IFIT2	1.910909448635885e-4
PTTG2	1.908582974454121e-4
SOWAHD	1.9085778518678224e-4
NUDT14	1.9084873503752097e-4
IL21R	1.9052777199252775e-4
TIFA	1.9034051676323151e-4
COQ8A	1.9030474880429683e-4
DNAJC6	1.9027192891236702e-4
GJA4	1.8998477953233918e-4
MPRIP	1.8997459702183204e-4
SBF1	1.8977077582340435e-4
KCNK5	1.89543495010185e-4
PABPC4L	1.89543495010185e-4
ACR	1.8922224912367382e-4
DBN1	1.891519124420767e-4
ADAMTS14	1.8892460376776293e-4
QSOX2	1.8889435578256248e-4
SERHL2	1.8887563553938967e-4
SSBP1	1.88624435912613e-4
L3MBTL4	1.88624435912613e-4
MEX3A	1.88624435912613e-4
SLC32A1	1.8851011699886917e-4
C9orf72	1.8851011699886917e-4
TPST1	1.881961186275668e-4
CD300LB	1.8812760865545916e-4
FAM171B	1.8811162411707432e-4
NDFIP1	1.8791906537840553e-4
ASB8	1.8791906537840553e-4
SOAT2	1.8767549531497962e-4
TXLNB	1.8759612358988778e-4
MSGN1	1.8739389748051287e-4
FANCE	1.8736795185908005e-4
PLCB4	1.8728270345304122e-4
TOP2B	1.8727118312023732e-4
SLC2A9	1.8710227459997964e-4
HOXA11	1.8682783860114535e-4
CD99	1.8665956646644977e-4
THBS1	1.8663287160675254e-4
IL3	1.8642972254165587e-4
DYRK1B	1.863795217530187e-4
UBASH3B	1.8622395821450542e-4
GOLGA8N	1.8621542023642906e-4
TUSC1	1.8620067237803321e-4
LDLRAP1	1.8616935118616042e-4
TRIM46	1.859880872546881e-4
GADD45B	1.8598289463692756e-4
MATK	1.8596875439693588e-4
HDAC5	1.859046885631291e-4
PNKD	1.859046885631291e-4
HES7	1.859046885631291e-4
DEUP1	1.8569031033355586e-4
DIPK1B	1.8569031033355586e-4
CD207	1.8550086520863356e-4
AHR	1.8535218020564084e-4
LRRC15	1.8535218020564084e-4
PI4K2A	1.8528691077483804e-4
TMEM210	1.8511407404495507e-4
CIITA	1.8499086053738875e-4
C7orf57	1.8472027969439905e-4
H4C4	1.8472027969439905e-4
SMARCB1	1.8471687698105806e-4
TMEM39A	1.84658217406739e-4
IL31	1.8431324387689963e-4
PLEKHA7	1.84203541363182e-4
SLC25A27	1.839816552800981e-4
MTA3	1.8345516548328147e-4
GAS8	1.8345516548328147e-4
NT5M	1.8345516548328147e-4
CILK1	1.8341525109623173e-4
EGF	1.8314615309461007e-4
IGFBP4	1.8286265979342622e-4
NELFCD	1.8283916110611533e-4
ENOSF1	1.8279698217519747e-4
XAF1	1.8268441683694144e-4
FBXO22	1.8243711694424823e-4
ASCL4	1.8243711694424823e-4
HTR6	1.8237081204866093e-4
ATF6	1.822496163676113e-4
SLA	1.821192295219618e-4
RGS3	1.8190222553456e-4
KL	1.8173841512032624e-4
SOCS1	1.816847082107533e-4
UGT3A2	1.8150158254913587e-4
DCTN2	1.8127647542059012e-4
SHD	1.8112521477065915e-4
SPATA25	1.8112521477065915e-4
EVA1C	1.80853013843999e-4
COQ10A	1.807401138958924e-4
WDR75	1.806328357324655e-4
EREG	1.8042421166301073e-4
SNED1	1.80208145267569e-4
GJC1	1.80208145267569e-4
SLC24A5	1.8018240049897063e-4
OSGIN2	1.799115042308393e-4
COASY	1.797205122965349e-4
ALG14	1.797205122965349e-4
PTPRN2	1.796239777113218e-4
PCBP3	1.7946418061550316e-4
TFG	1.792790271226857e-4
KIRREL3	1.7908430705232406e-4
GOLGA8R	1.790692890617682e-4
TRAF4	1.7902992705480476e-4
RGS9	1.7898209160605548e-4
CYP3A43	1.7876915207976676e-4
LGALS9B	1.7875137607523765e-4
CD2	1.786333520216001e-4
INSIG1	1.786333520216001e-4
TNR	1.781543163835779e-4
PCDHGA2	1.7802430801373533e-4
RAB31	1.7801980237702e-4
EVI2B	1.780189917546853e-4
METTL23	1.7794565826967246e-4
ZFYVE9	1.7793286230286003e-4
ADCYAP1	1.7756777927461148e-4
CYBC1	1.7750624498474537e-4
PRKD2	1.7704052860713254e-4
RCOR3	1.7703014700739083e-4
GSE1	1.7682910054637202e-4
CD52	1.767371253362261e-4
OAS1	1.7664349808094548e-4
HSPB11	1.7576962081638676e-4
EHD2	1.7574894048049197e-4
RBM38	1.7544414749697714e-4
ZNF577	1.7544414749697714e-4
ANKRD24	1.7544188255807174e-4
H2BC17	1.753879041920989e-4
PSMD5	1.7535965582696856e-4
FAM153A	1.7531490503614814e-4
REEP4	1.7519835227576192e-4
TCF4	1.7491063385843378e-4
CKB	1.74857120104891e-4
CAMK1G	1.7460054563358062e-4
RHOH	1.7458867822479454e-4
AZIN2	1.7453710984528703e-4
H2BC9	1.7443601162887566e-4
H2AC11	1.743058577468268e-4
ZNF296	1.742533645723629e-4
RPGR	1.7418793255264558e-4
GIPC3	1.7418793255264558e-4
SLC22A15	1.7414636188044057e-4
PHETA2	1.7387949049218896e-4
ZFAND4	1.7383659527818308e-4
CFAP73	1.7368431755610014e-4
H3C3	1.736034517115104e-4
FBXO31	1.7346810313641624e-4
IFITM10	1.7346093085859386e-4
COL6A3	1.7330732603359496e-4
KDM2B	1.7326693115052617e-4
STARD3NL	1.7321501408223522e-4
ZNRF3	1.7321501408223522e-4
TRIM25	1.7318625711995576e-4
SLC4A3	1.730760859972092e-4
C5orf58	1.7301137089719052e-4
SIN3B	1.7277143029661358e-4
ARPC2	1.7277143029661358e-4
ZNF649	1.726970410544253e-4
WDR47	1.7268350855258253e-4
CSRNP1	1.7268350855258253e-4
SRI	1.7256415562320597e-4
QSOX1	1.724962434045776e-4
DPF3	1.7248174835493948e-4
SEL1L	1.722483326000388e-4
TPO	1.7214284775797834e-4
TEKT1	1.720721136888997e-4
INTS3	1.7205463109884264e-4
H2AX	1.7179535493608552e-4
GRM1	1.7174891251052571e-4
OR51B5	1.7165256745093225e-4
LCMT1	1.7165256745093225e-4
NPHP4	1.716184563408916e-4
ALDH1L2	1.7150157335112277e-4
DOCK5	1.7143162581979634e-4
ZNF799	1.7136997847712841e-4
ACOX3	1.71129692834161e-4
NIBAN1	1.71129692834161e-4
RNF144A	1.71129692834161e-4
SLC22A10	1.71129692834161e-4
RNF114	1.711003145856812e-4
MYEOV	1.709769178060705e-4
ENPEP	1.7096116592028187e-4
ENDOD1	1.7096116592028187e-4
KLHL17	1.708021772872126e-4
HARS2	1.7063592686896622e-4
NLRP2	1.705047908415519e-4
EIF2AK3	1.7050203275932634e-4
LIG4	1.7050203275932634e-4
BEND3	1.7050203275932634e-4
MRTFA	1.7050203275932634e-4
LUZP1	1.7048438117759902e-4
LIPC	1.704504268076172e-4
TP53I13	1.7036720171004625e-4
ATG13	1.7036720171004625e-4
SELENOM	1.703215867839e-4
FNIP1	1.703215867839e-4
DACT1	1.7020611986535284e-4
ARNT	1.7017942852497368e-4
AMPH	1.7009558386816222e-4
MMP16	1.7009558386816222e-4
CD163L1	1.7009558386816222e-4
ASPG	1.6998994176346935e-4
VGF	1.6991866209466598e-4
SNRK	1.6973317016405747e-4
IL3RA	1.6973317016405747e-4
CYFIP1	1.6973317016405747e-4
PLS1	1.6947415585428274e-4
SEL1L3	1.694505788376522e-4
NUP98	1.6939248488541923e-4
LTBP3	1.6938721982678837e-4
MOV10	1.693530919142995e-4
ZCCHC17	1.6925527739801072e-4
ZC3H18	1.6898177705151993e-4
MAP3K9	1.6893325248426883e-4
MSMO1	1.6884679254780066e-4
METRN	1.6884658174802934e-4
C11orf58	1.6884658174802934e-4
SAV1	1.6884658174802934e-4
TMPRSS6	1.6884658174802934e-4
SLC14A1	1.687935779601172e-4
HAUS6	1.68753356065625e-4
NUP210L	1.685844381978176e-4
RARS1	1.6857095286388374e-4
PRKCE	1.685375786649048e-4
TMEM121B	1.6834360132317663e-4
P2RY6	1.682625473304429e-4
MNAT1	1.6819397952134757e-4
PRAM1	1.680523295566821e-4
ABCB1	1.6802983477507934e-4
UNC93B1	1.6802983477507934e-4
CTXND1	1.6784556583201434e-4
H2AC4	1.6784414041423276e-4
FCER1A	1.6769585381262242e-4
JARID2	1.6766158180291362e-4
ARAP2	1.6766158180291362e-4
SDCBP	1.6766158180291362e-4
TOP1MT	1.6766158180291362e-4
ETV5	1.675713332159983e-4
COL18A1	1.6753807734991693e-4
USP36	1.67215487383223e-4
KCTD17	1.67215487383223e-4
MIGA1	1.67215487383223e-4
MPP7	1.6718372115636076e-4
OLFML2B	1.6711760753025106e-4
CSKMT	1.6694570731813833e-4
BMP2	1.6694079884145547e-4
LGALS9C	1.6689805911825512e-4
PELO	1.6683147289933695e-4
NUGGC	1.6683147289933695e-4
RAB8B	1.6679268510254902e-4
SLCO4C1	1.6679268510254902e-4
TSPAN18	1.6653525072818725e-4
SLC5A6	1.664579776834027e-4
ICAM3	1.664506978782531e-4
FGFR1OP2	1.6634010397171872e-4
PRXL2A	1.663269880326435e-4
CSF2RB	1.6631729786880102e-4
BLOC1S4	1.6624125091206085e-4
KRT222	1.6620724105341952e-4
ZBTB26	1.6609330064122553e-4
CELF5	1.6606478027208918e-4
MEGF10	1.6602987980120107e-4
GTF2IRD1	1.6580408146546727e-4
TBC1D4	1.6570579640644433e-4
NKPD1	1.6515719153195835e-4
GORASP2	1.6506495417834889e-4
GNA12	1.6506495417834889e-4
TOMM40L	1.650116023870294e-4
HMBS	1.650116023870294e-4
MBTPS1	1.6488132127278317e-4
LEF1	1.6480418448732104e-4
HINT1	1.6476825122053345e-4
ABCB9	1.6470968883763485e-4
KCNH8	1.64536507704661e-4
GOLGA8Q	1.6417961927107683e-4
SLC37A3	1.6416601207174024e-4
STK26	1.641528258761724e-4
VDR	1.6395815693825446e-4
ANO5	1.6394693865022216e-4
ZNF75D	1.639413421368021e-4
MYT1L	1.6357360784358745e-4
POPDC3	1.6334135724410838e-4
NR1I3	1.6334135724410838e-4
GLIS3	1.6319650120714903e-4
AC104389.5	1.6319650120714903e-4
DOK1	1.6314659535114281e-4
PCIF1	1.6313289584412864e-4
ELOVL4	1.6310034759905022e-4
ZCCHC14	1.6310034759905022e-4
DHX35	1.630617911908807e-4
BRAT1	1.630081993324361e-4
GOLGA6L4	1.6292526783485875e-4
INPP5B	1.6288550854594172e-4
LRRK1	1.6261519884385418e-4
HSF2	1.625613862240111e-4
PIMREG	1.623090977363724e-4
GAL3ST4	1.6221482574111612e-4
TRIP4	1.6185189433052223e-4
SEC14L2	1.616870572318653e-4
GPR174	1.6168577664599614e-4
OXA1L	1.6168577664599614e-4
LDLRAD2	1.6168577664599614e-4
PLXNA4	1.6168577664599614e-4
RGS12	1.6156580064014437e-4
DFFB	1.6154972465016955e-4
AXIN2	1.6148936099678437e-4
PLCG2	1.6135917586320608e-4
PIGH	1.6125213351115056e-4
PALMD	1.6120309355098744e-4
H4C2	1.6116287305973658e-4
SRSF3	1.6112583714266568e-4
CDON	1.6103380075716976e-4
ACAD8	1.610262307580026e-4
DHTKD1	1.6084303180499666e-4
DOCK4	1.608069610096229e-4
RCBTB1	1.6077545460376622e-4
OLIG2	1.6077545460376622e-4
PLAU	1.606875747525484e-4
ATP6V0A1	1.6067547427492154e-4
PSME3IP1	1.6066734942034593e-4
ADGRF1	1.6058936981761386e-4
SLC35D1	1.605636679904525e-4
NXNL1	1.605636679904525e-4
FGF17	1.604370215207534e-4
FYTTD1	1.602256961166053e-4
H3C10	1.6017714246680317e-4
IFT20	1.601482639364692e-4
PTPRM	1.6006358111082718e-4
GSTM2	1.6006358111082718e-4
EIF3M	1.6002312610348412e-4
ARNT2	1.598929943595192e-4
PHLDB3	1.59758647504241e-4
PDIK1L	1.596464787208705e-4
MMP7	1.595841076891488e-4
ATP2B1	1.5925046169738084e-4
NOP2	1.5923553320428346e-4
MEX3D	1.5916119705428142e-4
CCZ1	1.5914728067525238e-4
KIAA1671	1.5901925110503901e-4
IDS	1.5886903296480454e-4
CSNK2A1	1.5886903296480454e-4
PPFIBP1	1.5878594775870506e-4
ANXA10	1.5848318739872328e-4
FUT1	1.5835227232264193e-4
BAIAP3	1.5833967949031787e-4
LLGL1	1.5825996339066938e-4
GIPC1	1.580737318112222e-4
HERC5	1.5794758181709922e-4
TMIE	1.578227249230244e-4
EFNA3	1.5780708280979989e-4
LZTFL1	1.5780708280979989e-4
PROS1	1.5773492421283325e-4
IL5	1.5766491454506385e-4
ANTXR1	1.575686074068809e-4
ARHGAP20	1.5747931832317096e-4
ABHD4	1.5740913124416648e-4
PIK3R6	1.5738416202623482e-4
APOA1	1.573537750677917e-4
PHACTR3	1.5734970857699486e-4
DUSP19	1.5734970857699486e-4
PIGT	1.572871948880822e-4
OR2B6	1.572871948880822e-4
ZNF219	1.572871948880822e-4
TBC1D20	1.572105069815159e-4
CTNNBL1	1.572105069815159e-4
CMTM7	1.572105069815159e-4
AGA	1.5717054428194727e-4
PICK1	1.5717054428194727e-4
CFAP69	1.5706272891535214e-4
MTRNR2L6	1.5706272891535214e-4
DHRSX	1.5705038206991276e-4
CCDC66	1.5705038206991276e-4
ECI2	1.5702601681296432e-4
MORN4	1.5697494619452146e-4
TBKBP1	1.5686579903523935e-4
GRIPAP1	1.5677708951645838e-4
ZDHHC1	1.5675848820556783e-4
MFF	1.567367483302924e-4
CARMIL3	1.5671302818674444e-4
LAMC1	1.566322213590558e-4
PEAR1	1.5653922019907764e-4
PSMD7	1.565367365532877e-4
THOC3	1.5648834608504242e-4
SSTR4	1.561402546223472e-4
SLC22A9	1.559101741764356e-4
RAB3C	1.559101741764356e-4
NSMAF	1.5590263184116817e-4
BTNL9	1.5576676325455396e-4
ROPN1B	1.556796457168791e-4
IFITM5	1.5565726946035913e-4
PCDHGA1	1.5562191869372387e-4
ABCC3	1.5550918452231644e-4
DSTYK	1.5518218678865097e-4
ZBTB8A	1.5518218678865097e-4
EFNA1	1.5487542902959225e-4
ZNF669	1.548208103662879e-4
RPP14	1.547541055822908e-4
GGA3	1.5462108769759256e-4
OR10H1	1.546159756089274e-4
PPP3R1	1.546159756089274e-4
CCRL2	1.54545201482707e-4
CCIN	1.5450859248180256e-4
SNX24	1.5449837508870224e-4
ADPGK	1.5436175036542932e-4
FFAR3	1.5436175036542932e-4
FBXW7	1.5431668373011847e-4
PTPRR	1.5425165256394252e-4
RASIP1	1.541189292400267e-4
HENMT1	1.541189292400267e-4
ITGAX	1.5411013387636174e-4
RAPGEF1	1.5403852244177157e-4
PPP2R2B	1.5391404758271926e-4
MYSM1	1.5389991141083692e-4
CAPN3	1.538733372894164e-4
DIO2	1.5364667616568333e-4
DNTTIP1	1.5361200691096165e-4
ZNF655	1.5351537146378972e-4
CCDC50	1.5329383043352876e-4
SORBS1	1.5302967624161032e-4
STXBP3	1.5302967624161032e-4
URB2	1.5302967624161032e-4
CTPS1	1.5302967624161032e-4
AKR1C3	1.5302967624161032e-4
ZC2HC1A	1.5299432134449398e-4
AIFM1	1.5294490410774065e-4
ATP1B1	1.5291380292336307e-4
ITGA8	1.5288429673594576e-4
NME5	1.5273452901389033e-4
SERPINI2	1.5271737141346712e-4
PACS2	1.5271737141346712e-4
KCTD15	1.525082546414938e-4
NEIL3	1.522903637313988e-4
ZAP70	1.522903637313988e-4
PRLR	1.5224007836477644e-4
ATP2C1	1.5203559140472577e-4
CCDC102B	1.5203559140472577e-4
YES1	1.5203559140472577e-4
LDB1	1.520156949073616e-4
SMTN	1.5191125774308687e-4
SPAG6	1.5189499343343935e-4
CCND1	1.5167886289036244e-4
PDCD1LG2	1.5133239490195292e-4
MIOS	1.51083546560627e-4
ANKRD20A4P	1.5106239237832713e-4
HMGCR	1.5105651135794215e-4
CRABP1	1.5102111742225225e-4
PDE4B	1.5095992429465965e-4
ZNF18	1.5085246537365596e-4
CFAP97	1.5077519980272194e-4
SYCE2	1.5070386019371102e-4
ADAMTS3	1.5067105209235138e-4
SSC5D	1.5067105209235138e-4
TRIT1	1.506356786317641e-4
SH2D1A	1.5057381755162664e-4
B4GALT6	1.5052485899892245e-4
GALC	1.5046776678102002e-4
SLC9A8	1.5044100553016353e-4
ELFN2	1.5040590774101104e-4
C11orf1	1.5038585230658884e-4
S100A11	1.5038585230658884e-4
SCFD2	1.5026373662412856e-4
MAFA	1.5020825112000872e-4
GRAP	1.5013307038503932e-4
TMEM269	1.5013307038503932e-4
ERMN	1.5005586278350207e-4
GOLGA1	1.5002111293775595e-4
HSD17B13	1.498890089144036e-4
SH3GL1	1.498526996411855e-4
CIZ1	1.4966398354347146e-4
SLC1A5	1.493671743469027e-4
REEP3	1.493671743469027e-4
PCDHGA3	1.4936334853833528e-4
ADGRL1	1.491729446927492e-4
OR10G9	1.4880129602791445e-4
ALDH3B2	1.4876415497973593e-4
TSPAN3	1.4876415497973593e-4
NUDT11	1.4856389561239823e-4
OR2B2	1.4843486857932809e-4
AP5Z1	1.4831992332130987e-4
MITF	1.4824381533113306e-4
CASP3	1.4814361758723655e-4
C11orf95	1.4814361758723655e-4
TPD52L2	1.4811643560196574e-4
HEXIM1	1.4806481213066358e-4
CD46	1.480450157013392e-4
CDC42EP5	1.4798667328719533e-4
CWF19L1	1.479718830059592e-4
CLBA1	1.4792928334777012e-4
BMPR2	1.4792928334777012e-4
ZBED1	1.4791750441014734e-4
ZBTB5	1.4778273663478488e-4
CSNK1E	1.477295296107598e-4
COL24A1	1.475825643577028e-4
MLXIP	1.474344306080976e-4
MAPK8IP3	1.4728945539698975e-4
XPC	1.4727979324153108e-4
SLAMF9	1.4727979324153108e-4
SYNJ1	1.4723768795746266e-4
FBXL19	1.472165934115622e-4
ADORA2B	1.4709377371653425e-4
SLC6A3	1.4706220795550847e-4
DMWD	1.470541197780587e-4
TPP1	1.469222665055046e-4
PYGB	1.469214100192282e-4
USP20	1.469214100192282e-4
NDE1	1.468600649165298e-4
GINS3	1.468600649165298e-4
SPTBN2	1.4684966279565994e-4
ZNF827	1.4678887018991559e-4
PIK3CB	1.467311053052883e-4
PRKAB2	1.467311053052883e-4
ADAT2	1.464898158471355e-4
LRP4	1.4642979864356085e-4
CYP11B1	1.4639765296649447e-4
WNT9B	1.463649025836083e-4
CRELD2	1.463649025836083e-4
AGAP9	1.463649025836083e-4
RIPOR2	1.4635045991786186e-4
SPINT1	1.4625037760772398e-4
CDH4	1.4621713817261693e-4
FOXC1	1.4621347990372143e-4
TGM5	1.4621347990372143e-4
RHOC	1.4621347990372143e-4
CYYR1	1.4621347990372143e-4
CTNNBIP1	1.4621347990372143e-4
BICD1	1.4619497527964222e-4
NBPF15	1.4619497527964222e-4
H2AC21	1.461089660709216e-4
C2CD4C	1.4608777148755e-4
STAMBPL1	1.4595771242872325e-4
S100Z	1.4575861792502095e-4
STBD1	1.4570674881804653e-4
WNT11	1.4569900854636747e-4
EFNA4	1.4543252142321935e-4
EFEMP1	1.454188705985118e-4
ZNF641	1.4514921186000083e-4
SPATA24	1.4514921186000083e-4
CBLIF	1.4514483974801165e-4
KCNAB2	1.4513551607680465e-4
TBC1D2B	1.4508221430633057e-4
KLHDC4	1.4483735926383448e-4
FAM136A	1.4468467953077246e-4
DAPL1	1.4462530472441132e-4
PLEKHG5	1.4435221315067052e-4
ZNF107	1.4435221315067052e-4
SEZ6L2	1.44341456480103e-4
PRRX2	1.442860262423825e-4
MVB12B	1.4423696046596916e-4
PDGFA	0.00014421720005318371
